subject number,age,sex,trial number,block number,condition,start lane,visonset lane,obstacle left,obstacle right,finish lane,response time
0,23,2,1,1,1,0,0,4,7,2,9.754
0,23,2,2,1,1,0,0,3,4,2,8.778
0,23,2,3,1,1,0,0,6,7,2,1.412
0,23,2,4,1,1,0,0,2,10,2,1.582
0,23,2,5,1,1,0,0,4,1,1,2.324
0,23,2,6,1,1,0,0,10,6,1,1.178
0,23,2,7,1,1,0,0,3,2,1,2.256
0,23,2,8,1,1,0,0,9,1,1,1.464
0,23,2,9,1,1,0,0,7,2,1,0.924
0,23,2,10,1,1,0,0,5,8,2,1.094
0,23,2,11,1,1,0,0,6,3,1,3.436
0,23,2,12,1,1,0,0,2,5,2,2.576
0,23,2,13,1,1,0,0,1,7,2,1.902
0,23,2,14,1,1,0,0,6,1,1,1.970
0,23,2,15,1,1,0,0,3,9,2,1.026
0,23,2,16,1,1,0,0,2,9,2,1.026
0,23,2,17,1,1,0,0,7,10,2,0.740
0,23,2,18,1,1,0,0,8,10,2,0.890
0,23,2,19,1,1,0,0,9,10,2,0.588
0,23,2,20,1,1,0,0,5,6,2,5.224
0,23,2,21,2,2,0,0,1,3,2,85.982
0,23,2,22,2,2,0,0,5,1,1,1.000
0,23,2,23,2,2,0,0,2,8,2,1.064
0,23,2,24,2,2,0,0,5,4,1,1.520
0,23,2,25,2,2,0,0,2,4,2,1.386
0,23,2,26,2,2,0,0,10,4,1,0.932
0,23,2,27,2,2,0,0,5,3,1,1.470
0,23,2,28,2,2,0,0,5,9,2,0.982
0,23,2,29,2,2,0,0,3,7,2,0.644
0,23,2,30,2,2,0,0,2,1,1,7.198
0,23,2,31,2,2,0,0,4,9,2,0.824
0,23,2,32,2,2,0,0,4,8,2,0.614
0,23,2,33,2,2,0,0,6,4,1,1.452
0,23,2,34,2,2,0,0,2,6,2,1.100
0,23,2,35,2,2,0,0,3,10,2,0.878
0,23,2,36,2,2,0,0,8,1,1,0.746
0,23,2,37,2,2,0,0,1,10,2,0.660
0,23,2,38,2,2,0,0,5,7,2,0.678
0,23,2,39,2,2,0,0,3,8,2,0.626
0,23,2,40,2,2,0,0,5,10,2,0.746
1,27,1,1,1,3,1,1,3,8,2,1.112
1,27,1,2,1,3,2,2,9,7,2,100.000
1,27,1,3,1,3,2,2,4,3,2,100.000
1,27,1,4,1,3,1,1,3,10,2,0.970
1,27,1,5,1,3,2,2,2,1,2,100.000
1,27,1,6,1,3,2,2,9,4,1,1.148
1,27,1,7,1,3,1,1,10,5,1,100.000
1,27,1,8,1,3,2,2,4,5,2,100.000
1,27,1,9,1,3,2,2,7,2,1,1.008
1,27,1,10,1,3,2,2,9,2,1,0.894
1,27,1,11,1,3,1,1,6,3,1,100.000
1,27,1,12,1,3,2,2,3,2,1,3.414
1,27,1,13,1,3,2,2,2,8,2,100.000
1,27,1,14,1,3,1,1,9,3,1,100.000
1,27,1,15,1,3,1,1,8,4,1,100.000
1,27,1,16,1,3,2,2,2,4,2,1.662
1,27,1,17,1,3,1,1,8,7,1,100.000
1,27,1,18,1,3,1,1,6,8,2,1.554
1,27,1,19,1,3,1,1,9,6,1,100.000
1,27,1,20,1,3,2,2,9,1,1,1.068
1,27,1,21,2,4,1,1,6,2,1,100.000
1,27,1,22,2,4,2,2,1,3,2,100.000
1,27,1,23,2,4,1,1,8,10,2,1.260
1,27,1,24,2,4,1,1,7,4,1,100.000
1,27,1,25,2,4,2,2,8,9,1,2.354
1,27,1,26,2,4,2,2,1,5,2,100.000
1,27,1,27,2,4,2,2,3,7,2,100.000
1,27,1,28,2,4,1,1,4,1,1,100.000
1,27,1,29,2,4,2,2,3,5,2,100.000
1,27,1,30,2,4,2,2,10,6,1,0.088
1,27,1,31,2,4,2,2,6,1,1,1.002
1,27,1,32,2,4,1,1,7,1,1,100.000
1,27,1,33,2,4,1,1,10,1,1,100.000
1,27,1,34,2,4,2,2,1,8,2,100.000
1,27,1,35,2,4,2,2,10,9,1,0.242
1,27,1,36,2,4,1,1,10,7,1,100.000
1,27,1,37,2,4,2,2,2,5,2,100.000
1,27,1,38,2,4,2,2,10,2,1,0.242
1,27,1,39,2,4,1,1,10,4,1,100.000
1,27,1,40,2,4,1,1,6,4,1,100.000
2,24,2,1,1,1,0,0,4,3,2,33.612
2,24,2,2,1,1,0,0,1,7,2,3.470
2,24,2,3,1,1,0,0,5,7,2,3.368
2,24,2,4,1,1,0,0,8,10,2,1.556
2,24,2,5,1,1,0,0,10,3,1,3.756
2,24,2,6,1,1,0,0,2,7,2,5.440
2,24,2,7,1,1,0,0,9,5,1,0.908
2,24,2,8,1,1,0,0,9,10,2,0.892
2,24,2,9,1,1,0,0,1,10,2,1.564
2,24,2,10,1,1,0,0,7,8,2,10.444
2,24,2,11,1,1,0,0,1,5,2,3.048
2,24,2,12,1,1,0,0,8,6,1,1.380
2,24,2,13,1,1,0,0,10,4,1,1.380
2,24,2,14,1,1,0,0,6,1,1,2.678
2,24,2,15,1,1,0,0,5,10,2,1.162
2,24,2,16,1,1,0,0,6,10,2,7.664
2,24,2,17,1,1,0,0,7,3,1,1.026
2,24,2,18,1,1,0,0,7,6,1,0.840
2,24,2,19,1,1,0,0,6,9,2,0.806
2,24,2,20,1,1,0,0,8,3,1,1.330
2,24,2,21,2,2,0,0,5,8,2,6.484
2,24,2,22,2,2,0,0,8,9,1,2.824
2,24,2,23,2,2,0,0,6,2,1,1.488
2,24,2,24,2,2,0,0,1,4,1,11.308
2,24,2,25,2,2,0,0,7,10,2,1.758
2,24,2,26,2,2,0,0,5,2,1,1.538
2,24,2,27,2,2,0,0,2,1,1,2.278
2,24,2,28,2,2,0,0,1,8,2,1.218
2,24,2,29,2,2,0,0,9,7,2,1.756
2,24,2,30,2,2,0,0,9,2,1,1.942
2,24,2,31,2,2,0,0,2,3,1,4.344
2,24,2,32,2,2,0,0,6,3,1,1.268
2,24,2,33,2,2,0,0,2,4,1,2.194
2,24,2,34,2,2,0,0,1,9,2,1.506
2,24,2,35,2,2,0,0,3,9,2,0.712
2,24,2,36,2,2,0,0,3,1,2,1.960
2,24,2,37,2,2,0,0,5,3,1,0.968
2,24,2,38,2,2,0,0,5,6,2,3.828
2,24,2,39,2,2,0,0,10,2,1,0.914
2,24,2,40,2,2,0,0,2,8,2,0.830
3,21,2,1,1,3,2,2,3,10,2,100.000
3,21,2,2,1,3,1,1,6,1,1,100.000
3,21,2,3,1,3,2,2,2,3,1,3.780
3,21,2,4,1,3,1,1,5,4,1,100.000
3,21,2,5,1,3,2,2,7,1,1,1.710
3,21,2,6,1,3,2,2,1,5,2,100.000
3,21,2,7,1,3,2,2,2,6,2,100.000
3,21,2,8,1,3,1,1,10,1,1,100.000
3,21,2,9,1,3,2,2,9,2,1,1.628
3,21,2,10,1,3,1,1,6,4,1,100.000
3,21,2,11,1,3,2,2,4,2,1,2.962
3,21,2,12,1,3,1,1,2,5,2,1.446
3,21,2,13,1,3,2,2,1,8,2,100.000
3,21,2,14,1,3,2,2,10,7,1,1.674
3,21,2,15,1,3,1,1,2,7,2,1.462
3,21,2,16,1,3,2,2,9,5,1,1.268
3,21,2,17,1,3,1,1,8,5,1,100.000
3,21,2,18,1,3,2,2,4,7,2,100.000
3,21,2,19,1,3,1,1,9,4,1,100.000
3,21,2,20,1,3,1,1,9,1,1,100.000
3,21,2,21,2,4,2,2,6,8,2,100.000
3,21,2,22,2,4,1,1,3,1,1,100.000
3,21,2,23,2,4,2,2,1,4,2,100.000
3,21,2,24,2,4,2,2,7,5,1,0.670
3,21,2,25,2,4,2,2,6,5,1,1.742
3,21,2,26,2,4,1,1,10,5,1,100.000
3,21,2,27,2,4,1,1,8,10,2,0.648
3,21,2,28,2,4,1,1,4,3,1,100.000
3,21,2,29,2,4,2,2,8,9,1,2.916
3,21,2,30,2,4,2,2,2,1,1,3.196
3,21,2,31,2,4,2,2,7,6,1,0.332
3,21,2,32,2,4,1,1,6,10,2,1.348
3,21,2,33,2,4,1,1,9,7,2,1.460
3,21,2,34,2,4,2,2,9,6,1,0.220
3,21,2,35,2,4,2,2,7,8,2,100.000
3,21,2,36,2,4,1,1,10,4,1,100.000
3,21,2,37,2,4,2,2,8,4,1,2.522
3,21,2,38,2,4,2,2,9,10,2,100.000
3,21,2,39,2,4,2,2,10,2,1,1.696
3,21,2,40,2,4,1,1,2,8,2,1.562
4,19,1,1,1,1,0,0,7,5,1,7.498
4,19,1,2,1,1,0,0,9,4,1,5.040
4,19,1,3,1,1,0,0,1,4,2,4.048
4,19,1,4,1,1,0,0,3,5,2,3.750
4,19,1,5,1,1,0,0,8,7,1,7.588
4,19,1,6,1,1,0,0,9,10,2,2.110
4,19,1,7,1,1,0,0,4,2,1,3.006
4,19,1,8,1,1,0,0,10,8,1,1.748
4,19,1,9,1,1,0,0,6,7,2,1.242
4,19,1,10,1,1,0,0,3,6,2,3.206
4,19,1,11,1,1,0,0,2,1,1,20.284
4,19,1,12,1,1,0,0,7,1,1,5.408
4,19,1,13,1,1,0,0,1,6,2,1.334
4,19,1,14,1,1,0,0,10,1,1,1.090
4,19,1,15,1,1,0,0,5,9,2,1.184
4,19,1,16,1,1,0,0,2,3,2,1.376
4,19,1,17,1,1,0,0,8,5,1,3.288
4,19,1,18,1,1,0,0,10,4,1,0.842
4,19,1,19,1,1,0,0,7,9,1,5.034
4,19,1,20,1,1,0,0,6,5,1,6.954
4,19,1,21,2,2,0,0,9,3,1,1.998
4,19,1,22,2,2,0,0,6,4,2,4.020
4,19,1,23,2,2,0,0,7,10,2,1.024
4,19,1,24,2,2,0,0,7,3,1,0.806
4,19,1,25,2,2,0,0,8,3,1,0.734
4,19,1,26,2,2,0,0,4,8,2,0.720
4,19,1,27,2,2,0,0,4,7,2,0.658
4,19,1,28,2,2,0,0,5,4,2,10.772
4,19,1,29,2,2,0,0,5,10,2,0.942
4,19,1,30,2,2,0,0,5,2,1,1.144
4,19,1,31,2,2,0,0,1,3,2,1.182
4,19,1,32,2,2,0,0,8,9,1,1.310
4,19,1,33,2,2,0,0,10,3,1,0.990
4,19,1,34,2,2,0,0,10,6,1,0.688
4,19,1,35,2,2,0,0,1,9,2,1.082
4,19,1,36,2,2,0,0,8,1,1,0.812
4,19,1,37,2,2,0,0,5,1,1,1.602
4,19,1,38,2,2,0,0,10,2,1,0.782
4,19,1,39,2,2,0,0,9,6,1,0.952
4,19,1,40,2,2,0,0,8,6,1,0.864
5,23,2,1,1,3,2,2,4,9,2,1.592
5,23,2,2,1,3,1,1,9,6,1,100.000
5,23,2,3,1,3,1,1,1,2,1,100.000
5,23,2,4,1,3,2,2,10,9,1,1.492
5,23,2,5,1,3,2,2,3,8,2,100.000
5,23,2,6,1,3,1,1,1,3,2,3.660
5,23,2,7,1,3,2,2,4,7,2,100.000
5,23,2,8,1,3,1,1,5,8,2,1.346
5,23,2,9,1,3,1,1,4,5,2,1.906
5,23,2,10,1,3,2,2,6,4,1,1.408
5,23,2,11,1,3,2,2,7,1,1,1.088
5,23,2,12,1,3,2,2,8,6,1,1.110
5,23,2,13,1,3,1,1,2,10,2,0.898
5,23,2,14,1,3,2,2,2,7,2,100.000
5,23,2,15,1,3,2,2,3,7,2,100.000
5,23,2,16,1,3,1,1,9,2,1,100.000
5,23,2,17,1,3,1,1,9,5,1,100.000
5,23,2,18,1,3,2,2,8,4,1,0.924
5,23,2,19,1,3,1,1,4,1,1,100.000
5,23,2,20,1,3,1,1,8,2,1,100.000
5,23,2,21,2,4,2,2,7,8,2,100.000
5,23,2,22,2,4,1,1,3,5,1,100.000
5,23,2,23,2,4,1,1,4,3,1,100.000
5,23,2,24,2,4,1,1,10,6,1,100.000
5,23,2,25,2,4,2,2,6,5,2,100.000
5,23,2,26,2,4,1,1,8,9,1,100.000
5,23,2,27,2,4,2,2,3,10,2,100.000
5,23,2,28,2,4,1,1,6,2,1,-7.094
5,23,2,29,2,4,1,1,7,6,1,100.000
5,23,2,30,2,4,2,2,10,5,1,0.300
5,23,2,31,2,4,2,2,6,1,1,0.678
5,23,2,32,2,4,2,2,7,5,1,1.326
5,23,2,33,2,4,1,1,3,9,2,1.014
5,23,2,34,2,4,2,2,7,10,2,100.000
5,23,2,35,2,4,2,2,1,5,2,100.000
5,23,2,36,2,4,1,1,9,7,1,100.000
5,23,2,37,2,4,1,1,4,10,2,0.276
5,23,2,38,2,4,1,1,6,3,1,100.000
5,23,2,39,2,4,2,2,10,8,1,1.886
5,23,2,40,2,4,1,1,1,10,2,1.114
6,22,1,1,1,1,0,0,7,4,1,17.994
6,22,1,2,1,1,0,0,8,9,1,3.148
6,22,1,3,1,1,0,0,8,10,2,2.998
6,22,1,4,1,1,0,0,5,4,1,3.402
6,22,1,5,1,1,0,0,10,9,1,2.914
6,22,1,6,1,1,0,0,8,2,1,5.188
6,22,1,7,1,1,0,0,10,5,1,1.144
6,22,1,8,1,1,0,0,6,9,2,4.614
6,22,1,9,1,1,0,0,9,1,1,1.868
6,22,1,10,1,1,0,0,10,2,1,0.790
6,22,1,11,1,1,0,0,7,2,1,2.762
6,22,1,12,1,1,0,0,3,7,2,1.496
6,22,1,13,1,1,0,0,6,4,1,2.996
6,22,1,14,1,1,0,0,5,7,2,1.462
6,22,1,15,1,1,0,0,3,9,2,2.644
6,22,1,16,1,1,0,0,8,5,1,1.060
6,22,1,17,1,1,0,0,6,8,2,1.362
6,22,1,18,1,1,0,0,8,1,1,0.790
6,22,1,19,1,1,0,0,6,7,2,1.142
6,22,1,20,1,1,0,0,7,10,2,1.448
6,22,1,21,2,2,0,0,10,1,1,4.594
6,22,1,22,2,2,0,0,3,2,2,7.316
6,22,1,23,2,2,0,0,4,9,2,1.240
6,22,1,24,2,2,0,0,3,10,2,0.764
6,22,1,25,2,2,0,0,10,4,1,0.526
6,22,1,26,2,2,0,0,6,3,1,1.150
6,22,1,27,2,2,0,0,5,9,2,0.712
6,22,1,28,2,2,0,0,10,6,1,0.576
6,22,1,29,2,2,0,0,5,3,1,1.066
6,22,1,30,2,2,0,0,5,2,1,3.224
6,22,1,31,2,2,0,0,9,2,1,1.244
6,22,1,32,2,2,0,0,5,6,2,4.404
6,22,1,33,2,2,0,0,1,2,2,3.930
6,22,1,34,2,2,0,0,4,2,2,2.048
6,22,1,35,2,2,0,0,7,9,1,1.840
6,22,1,36,2,2,0,0,6,2,1,3.358
6,22,1,37,2,2,0,0,8,7,1,1.452
6,22,1,38,2,2,0,0,8,4,1,0.728
6,22,1,39,2,2,0,0,4,3,1,3.258
6,22,1,40,2,2,0,0,8,3,1,0.796
7,20,2,1,1,3,1,1,10,5,1,100.000
7,20,2,2,1,3,1,1,6,7,2,1.426
7,20,2,3,1,3,2,2,1,4,2,100.000
7,20,2,4,1,3,1,1,9,2,1,100.000
7,20,2,5,1,3,2,2,2,4,2,100.000
7,20,2,6,1,3,1,1,3,5,2,1.438
7,20,2,7,1,3,2,2,5,2,1,1.810
7,20,2,8,1,3,2,2,2,10,2,100.000
7,20,2,9,1,3,1,1,9,1,1,100.000
7,20,2,10,1,3,2,2,6,2,1,1.826
7,20,2,11,1,3,1,1,4,5,2,1.474
7,20,2,12,1,3,2,2,4,7,2,100.000
7,20,2,13,1,3,2,2,1,6,2,100.000
7,20,2,14,1,3,1,1,10,3,1,100.000
7,20,2,15,1,3,2,2,9,5,1,1.574
7,20,2,16,1,3,1,1,4,8,2,0.996
7,20,2,17,1,3,2,2,4,10,2,100.000
7,20,2,18,1,3,1,1,1,3,2,1.736
7,20,2,19,1,3,1,1,7,5,1,100.000
7,20,2,20,1,3,2,2,1,8,2,100.000
7,20,2,21,2,4,1,1,7,1,1,100.000
7,20,2,22,2,4,2,2,5,8,2,100.000
7,20,2,23,2,4,1,1,3,9,2,0.578
7,20,2,24,2,4,2,2,8,7,1,2.534
7,20,2,25,2,4,1,1,4,3,1,100.000
7,20,2,26,2,4,1,1,3,6,1,100.000
7,20,2,27,2,4,2,2,9,7,2,100.000
7,20,2,28,2,4,1,1,6,9,2,2.030
7,20,2,29,2,4,1,1,7,2,1,100.000
7,20,2,30,2,4,1,1,9,4,1,100.000
7,20,2,31,2,4,2,2,1,5,2,-7.610
7,20,2,32,2,4,2,2,3,8,1,0.800
7,20,2,33,2,4,1,1,3,7,2,1.102
7,20,2,34,2,4,1,1,4,6,2,1.248
7,20,2,35,2,4,1,1,8,2,1,1.528
7,20,2,36,2,4,2,2,8,9,2,100.000
7,20,2,37,2,4,1,1,6,5,1,100.000
7,20,2,38,2,4,2,2,6,8,2,100.000
7,20,2,39,2,4,1,1,10,1,1,100.000
7,20,2,40,2,4,2,2,3,2,1,0.064
8,18,1,1,1,1,0,0,10,7,1,21.194
8,18,1,2,1,1,0,0,2,1,2,15.140
8,18,1,3,1,1,0,0,5,2,2,23.098
8,18,1,4,1,1,0,0,9,8,2,6.574
8,18,1,5,1,1,0,0,6,1,2,30.478
8,18,1,6,1,1,0,0,8,3,1,9.450
8,18,1,7,1,1,0,0,6,7,2,9.940
8,18,1,8,1,1,0,0,3,2,2,6.956
8,18,1,9,1,1,0,0,9,10,2,6.586
8,18,1,10,1,1,0,0,9,4,1,7.798
8,18,1,11,1,1,0,0,1,7,2,6.808
8,18,1,12,1,1,0,0,7,3,1,9.186
8,18,1,13,1,1,0,0,8,1,1,5.848
8,18,1,14,1,1,0,0,4,2,2,8.978
8,18,1,15,1,1,0,0,6,8,2,3.628
8,18,1,16,1,1,0,0,8,2,1,4.486
8,18,1,17,1,1,0,0,5,8,2,5.358
8,18,1,18,1,1,0,0,3,5,2,4.988
8,18,1,19,1,1,0,0,6,10,2,6.998
8,18,1,20,1,1,0,0,4,7,2,4.686
8,18,1,21,2,2,0,0,9,5,1,14.036
8,18,1,22,2,2,0,0,1,9,2,2.022
8,18,1,23,2,2,0,0,3,4,2,13.958
8,18,1,24,2,2,0,0,6,5,2,1.588
8,18,1,25,2,2,0,0,4,8,2,1.440
8,18,1,26,2,2,0,0,2,9,2,0.914
8,18,1,27,2,2,0,0,3,6,2,2.518
8,18,1,28,2,2,0,0,6,2,1,26.294
8,18,1,29,2,2,0,0,5,4,2,7.792
8,18,1,30,2,2,0,0,4,1,1,9.852
8,18,1,31,2,2,0,0,9,3,1,2.680
8,18,1,32,2,2,0,0,2,7,2,2.612
8,18,1,33,2,2,0,0,4,6,2,1.454
8,18,1,34,2,2,0,0,7,8,2,6.624
8,18,1,35,2,2,0,0,7,9,2,1.368
8,18,1,36,2,2,0,0,8,10,2,1.382
8,18,1,37,2,2,0,0,6,9,2,1.842
8,18,1,38,2,2,0,0,1,3,2,1.526
8,18,1,39,2,2,0,0,5,1,1,2.062
8,18,1,40,2,2,0,0,7,5,1,1.844
9,18,1,1,1,3,1,1,5,4,1,3.916
9,18,1,2,1,3,2,2,2,10,2,100.000
9,18,1,3,1,3,2,2,9,5,1,1.150
9,18,1,4,1,3,1,1,8,3,1,100.000
9,18,1,5,1,3,2,2,10,4,1,0.908
9,18,1,6,1,3,2,2,5,2,2,1.512
9,18,1,7,1,3,1,1,6,1,2,1.760
9,18,1,8,1,3,1,1,8,4,1,100.000
9,18,1,9,1,3,2,2,2,6,2,100.000
9,18,1,10,1,3,2,2,7,5,1,0.958
9,18,1,11,1,3,1,1,10,3,1,100.000
9,18,1,12,1,3,1,1,2,9,2,1.080
9,18,1,13,1,3,1,1,9,4,1,100.000
9,18,1,14,1,3,2,2,1,7,2,100.000
9,18,1,15,1,3,1,1,5,10,2,0.852
9,18,1,16,1,3,2,2,9,3,1,1.432
9,18,1,17,1,3,1,1,1,2,2,3.402
9,18,1,18,1,3,1,1,9,10,2,1.090
9,18,1,19,1,3,2,2,3,4,2,2.454
9,18,1,20,1,3,1,1,4,2,1,2.500
9,18,1,21,2,4,1,1,2,8,2,1.180
9,18,1,22,2,4,2,2,1,4,2,100.000
9,18,1,23,2,4,2,2,1,9,2,100.000
9,18,1,24,2,4,1,2,7,6,1,0.612
9,18,1,25,2,4,2,2,5,3,2,100.000
9,18,1,26,2,4,1,2,6,5,1,3.170
9,18,1,27,2,4,1,2,7,10,2,-8.436
9,18,1,28,2,4,2,2,10,8,1,0.198
9,18,1,29,2,4,2,2,8,5,1,2.422
9,18,1,30,2,4,1,1,7,3,1,100.000
9,18,1,31,2,4,2,2,2,3,2,100.000
9,18,1,32,2,4,2,2,1,8,2,100.000
9,18,1,33,2,4,1,2,6,10,2,-10.378
9,18,1,34,2,4,2,2,6,4,2,100.000
9,18,1,35,2,4,2,2,2,7,2,100.000
9,18,1,36,2,4,2,2,3,1,1,2.736
9,18,1,37,2,4,1,1,6,3,2,0.668
9,18,1,38,2,4,2,2,10,1,1,1.048
9,18,1,39,2,4,2,2,1,5,2,100.000
9,18,1,40,2,4,2,2,7,4,1,0.222
10,23,1,1,1,1,0,0,7,1,1,10.698
10,23,1,2,1,1,0,0,2,9,2,3.338
10,23,1,3,1,1,0,0,3,9,2,2.048
10,23,1,4,1,1,0,0,1,4,2,3.114
10,23,1,5,1,1,0,0,2,3,2,4.328
10,23,1,6,1,1,0,0,10,4,1,2.848
10,23,1,7,1,1,0,0,1,2,2,5.590
10,23,1,8,1,1,0,0,10,1,1,1.328
10,23,1,9,1,1,0,0,8,9,1,7.460
10,23,1,10,1,1,0,0,9,6,1,4.090
10,23,1,11,1,1,0,0,6,3,1,6.186
10,23,1,12,1,1,0,0,7,8,2,3.420
10,23,1,13,1,1,0,0,6,4,1,4.266
10,23,1,14,1,1,0,0,1,9,2,2.002
10,23,1,15,1,1,0,0,1,3,2,2.640
10,23,1,16,1,1,0,0,4,2,1,2.124
10,23,1,17,1,1,0,0,5,1,1,3.752
10,23,1,18,1,1,0,0,10,3,1,1.040
10,23,1,19,1,1,0,0,4,7,2,3.824
10,23,1,20,1,1,0,0,6,10,2,1.518
10,23,1,21,2,2,0,0,5,4,1,5.204
10,23,1,22,2,2,0,0,8,10,2,1.398
10,23,1,23,2,2,0,0,2,7,2,1.220
10,23,1,24,2,2,0,0,8,4,1,1.238
10,23,1,25,2,2,0,0,8,6,1,0.764
10,23,1,26,2,2,0,0,3,7,2,2.498
10,23,1,27,2,2,0,0,9,4,1,1.724
10,23,1,28,2,2,0,0,10,5,1,1.002
10,23,1,29,2,2,0,0,3,4,2,7.924
10,23,1,30,2,2,0,0,10,7,1,1.472
10,23,1,31,2,2,0,0,1,6,2,2.124
10,23,1,32,2,2,0,0,2,8,2,1.100
10,23,1,33,2,2,0,0,5,2,1,1.806
10,23,1,34,2,2,0,0,10,9,1,1.098
10,23,1,35,2,2,0,0,10,2,1,0.830
10,23,1,36,2,2,0,0,8,1,1,1.258
10,23,1,37,2,2,0,0,3,8,2,0.878
10,23,1,38,2,2,0,0,7,9,2,17.540
10,23,1,39,2,2,0,0,3,5,2,1.038
10,23,1,40,2,2,0,0,2,6,2,1.062
11,33,2,1,1,3,1,1,5,3,1,100.000
11,33,2,2,1,3,2,2,1,3,2,100.000
11,33,2,3,1,3,1,1,2,4,2,2.074
11,33,2,4,1,3,1,1,3,4,2,2.690
11,33,2,5,1,3,1,1,9,6,1,100.000
11,33,2,6,1,3,2,2,7,2,1,1.456
11,33,2,7,1,3,1,1,5,8,2,1.124
11,33,2,8,1,3,1,1,6,5,1,100.000
11,33,2,9,1,3,1,1,8,1,1,100.000
11,33,2,10,1,3,2,2,8,6,1,1.132
11,33,2,11,1,3,2,2,1,6,2,100.000
11,33,2,12,1,3,2,2,8,9,1,2.176
11,33,2,13,1,3,1,1,4,10,2,1.356
11,33,2,14,1,3,1,1,8,10,2,0.988
11,33,2,15,1,3,2,2,3,2,1,2.174
11,33,2,16,1,3,2,2,5,2,1,1.682
11,33,2,17,1,3,2,2,6,3,1,2.570
11,33,2,18,1,3,1,1,4,1,1,100.000
11,33,2,19,1,3,2,2,9,2,1,1.130
11,33,2,20,1,3,1,1,10,5,1,100.000
11,33,2,21,2,4,2,2,2,6,2,100.000
11,33,2,22,2,4,1,2,7,9,2,3.606
11,33,2,23,2,4,2,2,2,10,2,100.000
11,33,2,24,2,4,1,1,7,8,2,1.930
11,33,2,25,2,4,1,1,9,3,1,100.000
11,33,2,26,2,4,2,2,10,3,1,2.142
11,33,2,27,2,4,1,1,2,8,2,0.154
11,33,2,28,2,4,1,1,7,3,1,100.000
11,33,2,29,2,4,2,2,8,3,1,0.088
11,33,2,30,2,4,2,2,7,10,2,1.740
11,33,2,31,2,4,1,1,10,9,1,100.000
11,33,2,32,2,4,1,1,2,1,1,100.000
11,33,2,33,2,4,2,2,1,10,2,100.000
11,33,2,34,2,4,1,1,1,9,2,1.316
11,33,2,35,2,4,1,1,1,7,2,0.322
11,33,2,36,2,4,2,2,6,7,2,100.000
11,33,2,37,2,4,1,1,10,6,1,100.000
11,33,2,38,2,4,1,1,5,7,2,1.182
11,33,2,39,2,4,2,2,5,1,1,1.552
11,33,2,40,2,4,1,2,5,9,2,-8.188
12,23,1,1,1,1,0,0,3,1,1,10.566
12,23,1,2,1,1,0,0,7,8,1,22.526
12,23,1,3,1,1,0,0,3,4,2,5.608
12,23,1,4,1,1,0,0,5,8,2,6.788
12,23,1,5,1,1,0,0,10,4,1,2.138
12,23,1,6,1,1,0,0,1,8,2,1.818
12,23,1,7,1,1,0,0,2,8,2,5.810
12,23,1,8,1,1,0,0,10,5,1,1.868
12,23,1,9,1,1,0,0,9,8,1,5.470
12,23,1,10,1,1,0,0,8,4,1,1.398
12,23,1,11,1,1,0,0,6,5,1,6.028
12,23,1,12,1,1,0,0,10,2,1,1.518
12,23,1,13,1,1,0,0,4,6,2,2.998
12,23,1,14,1,1,0,0,4,5,2,1.464
12,23,1,15,1,1,0,0,2,9,2,1.754
12,23,1,16,1,1,0,0,9,6,1,1.598
12,23,1,17,1,1,0,0,5,1,1,1.756
12,23,1,18,1,1,0,0,9,10,2,1.312
12,23,1,19,1,1,0,0,5,9,2,2.590
12,23,1,20,1,1,0,0,10,1,1,0.992
12,23,1,21,2,2,0,0,2,7,2,2.850
12,23,1,22,2,2,0,0,7,10,2,2.208
12,23,1,23,2,2,0,0,4,7,2,1.438
12,23,1,24,2,2,0,0,3,10,2,0.828
12,23,1,25,2,2,0,0,8,6,1,0.890
12,23,1,26,2,2,0,0,7,6,1,0.782
12,23,1,27,2,2,0,0,1,2,2,5.190
12,23,1,28,2,2,0,0,7,5,1,0.880
12,23,1,29,2,2,0,0,10,6,1,0.694
12,23,1,30,2,2,0,0,2,3,2,1.202
12,23,1,31,2,2,0,0,2,4,2,3.200
12,23,1,32,2,2,0,0,8,10,2,1.228
12,23,1,33,2,2,0,0,9,4,1,0.828
12,23,1,34,2,2,0,0,9,7,2,2.586
12,23,1,35,2,2,0,0,2,5,2,1.690
12,23,1,36,2,2,0,0,4,1,1,1.878
12,23,1,37,2,2,0,0,7,1,1,0.790
12,23,1,38,2,2,0,0,1,9,2,0.996
12,23,1,39,2,2,0,0,6,2,1,4.306
12,23,1,40,2,2,0,0,6,1,1,0.884
13,21,2,1,1,3,2,2,7,3,1,1.202
13,21,2,2,1,3,1,1,9,4,1,100.000
13,21,2,3,1,3,2,2,4,2,1,1.670
13,21,2,4,1,3,2,2,5,2,1,1.550
13,21,2,5,1,3,2,2,9,1,1,1.178
13,21,2,6,1,3,1,1,5,4,1,100.000
13,21,2,7,1,3,2,2,1,10,2,100.000
13,21,2,8,1,3,1,1,7,4,1,100.000
13,21,2,9,1,3,2,2,7,9,1,1.470
13,21,2,10,1,3,2,2,9,5,1,1.022
13,21,2,11,1,3,1,1,5,10,2,0.868
13,21,2,12,1,3,2,2,6,7,2,100.000
13,21,2,13,1,3,1,1,2,3,2,1.904
13,21,2,14,1,3,2,2,6,8,2,100.000
13,21,2,15,1,3,2,2,7,1,1,0.854
13,21,2,16,1,3,2,2,10,7,1,1.006
