# subject number,age,sex,trial number,block number,condition,start lane,visonset lane,obstacle left,obstacle right,finish lane,response time,years drivers license,hours video games,sds17
76,23,2,21,3,1,1,1,5,4,1,1.164,5,2,8
76,23,2,22,4,2,2,2,3,1,1,1.500,5,2,8
76,23,2,23,4,2,1,1,6,3,1,100.000,5,2,8
76,23,2,24,4,2,2,2,5,6,2,100.000,5,2,8
76,23,2,25,4,2,1,1,1,6,2,1.102,5,2,8
76,23,2,26,4,2,1,1,5,1,1,100.000,5,2,8
76,23,2,27,4,2,2,2,2,4,2,100.000,5,2,8
76,23,2,28,4,2,2,2,6,7,2,100.000,5,2,8
77,47,2,8,2,3,1,1,1,2,1,0.618,15,0,15
77,47,2,9,2,3,2,2,3,6,2,1.038,15,0,15
77,47,2,10,2,3,1,1,4,1,1,1.168,15,0,15
77,47,2,11,2,3,1,1,1,3,1,1.006,15,0,15
77,47,2,12,2,3,1,1,5,2,2,1.026,15,0,15
77,47,2,13,2,3,2,2,5,7,2,100.000,15,0,15
77,47,2,14,2,3,2,2,3,2,1,0.402,15,0,15
77,47,2,1,1,4,1,1,3,7,2,0.210,15,0,15
77,47,2,2,1,4,2,2,4,3,1,0.712,15,0,15
77,47,2,3,1,4,2,2,1,5,2,100.000,15,0,15
77,47,2,4,1,4,2,2,1,6,2,100.000,15,0,15
77,47,2,5,1,4,1,2,2,6,2,-0.316,15,0,15
77,47,2,6,1,4,2,2,7,2,1,0.242,15,0,15
77,47,2,7,1,4,2,2,5,2,1,0.054,15,0,15
77,47,2,22,4,1,2,2,6,4,1,0.766,15,0,15
77,47,2,23,4,1,1,1,5,6,1,100.000,15,0,15
77,47,2,24,4,1,2,2,4,3,1,1.384,15,0,15
77,47,2,25,4,1,2,2,7,2,1,1.098,15,0,15
77,47,2,26,4,1,2,2,2,1,1,0.812,15,0,15
77,47,2,27,4,1,2,2,6,3,1,1.028,15,0,15
77,47,2,28,4,1,2,2,5,2,1,1.068,15,0,15
77,47,2,15,3,2,2,2,2,7,2,100.000,15,0,15
77,47,2,16,3,2,1,1,7,4,1,100.000,15,0,15
77,47,2,17,3,2,2,2,4,1,1,1.528,15,0,15
77,47,2,18,3,2,2,2,1,2,2,100.000,15,0,15
77,47,2,19,3,2,2,2,5,4,1,1.102,15,0,15
77,47,2,20,3,2,1,1,6,4,1,100.000,15,0,15
77,47,2,21,3,2,1,1,5,7,2,1.316,15,0,15
78,20,2,1,1,3,2,2,5,1,2,0.862,3,1,9
78,20,2,2,1,3,1,1,6,3,1,100.000,3,1,9
78,20,2,3,1,3,2,2,2,1,1,1.122,3,1,9
78,20,2,4,1,3,2,2,7,1,1,0.280,3,1,9
78,20,2,5,1,3,2,2,1,4,2,0.198,3,1,9
78,20,2,6,1,3,2,2,7,2,1,0.226,3,1,9
78,20,2,7,1,3,1,1,4,5,1,0.826,3,1,9
78,20,2,8,2,4,1,1,4,5,1,100.000,3,1,9
78,20,2,9,2,4,2,2,5,6,2,100.000,3,1,9
78,20,2,10,2,4,2,2,6,2,1,0.512,3,1,9
78,20,2,11,2,4,2,1,7,3,1,-0.058,3,1,9
78,20,2,12,2,4,1,1,7,4,1,100.000,3,1,9
78,20,2,13,2,4,1,1,5,3,1,-12.176,3,1,9
78,20,2,14,2,4,2,2,1,3,2,100.000,3,1,9
78,20,2,15,3,2,2,2,5,2,1,1.200,3,1,9
78,20,2,16,3,2,2,2,2,6,2,100.000,3,1,9
78,20,2,17,3,2,2,2,3,6,2,100.000,3,1,9
78,20,2,18,3,2,1,1,6,5,2,3.902,3,1,9
78,20,2,19,3,2,2,2,7,1,1,1.120,3,1,9
78,20,2,20,3,2,2,2,3,5,2,100.000,3,1,9
78,20,2,21,3,2,1,1,1,4,2,1.964,3,1,9
78,20,2,22,4,1,2,2,4,5,2,100.000,3,1,9
78,20,2,23,4,1,1,1,3,6,2,0.684,3,1,9
78,20,2,24,4,1,1,1,1,2,2,1.134,3,1,9
78,20,2,25,4,1,1,1,4,2,2,1.178,3,1,9
78,20,2,26,4,1,1,1,4,6,2,0.988,3,1,9
78,20,2,27,4,1,1,1,2,3,2,0.780,3,1,9
78,20,2,28,4,1,1,1,3,4,2,1.350,3,1,9
79,23,2,8,2,3,2,2,3,1,1,0.650,6,0,10
79,23,2,9,2,3,2,2,2,5,2,100.000,6,0,10
79,23,2,10,2,3,2,2,3,5,2,100.000,6,0,10
79,23,2,11,2,3,1,1,2,3,2,0.682,6,0,10
79,23,2,12,2,3,2,2,2,4,2,100.000,6,0,10
79,23,2,13,2,3,1,1,6,1,1,100.000,6,0,10
79,23,2,14,2,3,2,2,3,4,2,100.000,6,0,10
79,23,2,1,1,4,1,1,6,1,1,100.000,6,0,10
79,23,2,2,1,4,1,1,4,1,1,100.000,6,0,10
79,23,2,3,1,4,2,2,4,6,2,100.000,6,0,10
79,23,2,4,1,4,1,1,3,4,2,1.640,6,0,10
79,23,2,5,1,4,1,1,5,1,1,100.000,6,0,10
79,23,2,6,1,4,2,2,1,7,2,100.000,6,0,10
79,23,2,7,1,4,2,2,3,2,1,0.892,6,0,10
79,23,2,22,4,1,1,1,6,7,2,0.862,6,0,10
79,23,2,23,4,1,2,2,5,3,1,1.188,6,0,10
79,23,2,24,4,1,2,2,7,5,1,0.812,6,0,10
79,23,2,25,4,1,2,2,1,6,2,100.000,6,0,10
79,23,2,26,4,1,2,2,6,5,1,0.936,6,0,10
79,23,2,27,4,1,1,1,4,1,1,100.000,6,0,10
79,23,2,28,4,1,1,1,7,4,1,100.000,6,0,10
79,23,2,15,3,2,1,1,2,1,1,100.000,6,0,10
79,23,2,16,3,2,1,1,4,2,1,100.000,6,0,10
79,23,2,17,3,2,1,1,4,5,2,0.978,6,0,10
79,23,2,18,3,2,2,2,1,5,2,100.000,6,0,10
79,23,2,19,3,2,1,1,7,2,1,100.000,6,0,10
79,23,2,20,3,2,1,1,4,3,1,100.000,6,0,10
79,23,2,21,3,2,2,2,7,5,1,0.938,6,0,10
80,20,2,1,1,1,1,1,2,5,2,1.488,0,5,4
80,20,2,2,1,1,1,1,3,7,2,0.812,0,5,4
80,20,2,3,1,1,1,1,2,6,2,0.606,0,5,4
80,20,2,4,1,1,1,1,1,5,2,0.828,0,5,4
80,20,2,5,1,1,2,2,1,7,2,100.000,0,5,4
80,20,2,6,1,1,1,1,2,7,2,0.488,0,5,4
80,20,2,7,1,1,1,1,3,1,1,1.596,0,5,4
80,20,2,8,2,2,2,2,6,1,1,0.862,0,5,4
80,20,2,9,2,2,1,1,2,3,2,1.036,0,5,4
80,20,2,10,2,2,2,2,4,7,2,100.000,0,5,4
80,20,2,11,2,2,1,1,1,3,2,1.016,0,5,4
80,20,2,12,2,2,1,1,7,6,1,100.000,0,5,4
80,20,2,13,2,2,1,1,3,7,2,1.324,0,5,4
80,20,2,14,2,2,2,2,4,6,2,100.000,0,5,4
80,20,2,15,3,4,1,1,2,5,2,1.482,0,5,4
80,20,2,16,3,4,2,2,4,2,1,0.030,0,5,4
80,20,2,17,3,4,2,2,5,7,2,100.000,0,5,4
80,20,2,18,3,4,1,1,2,7,2,1.214,0,5,4
80,20,2,19,3,4,2,2,6,3,1,1.830,0,5,4
80,20,2,20,3,4,1,1,7,6,1,100.000,0,5,4
80,20,2,21,3,4,1,1,1,2,1,100.000,0,5,4
80,20,2,22,4,3,1,1,7,5,1,100.000,0,5,4
80,20,2,23,4,3,2,2,3,7,2,100.000,0,5,4
80,20,2,24,4,3,1,1,6,2,1,100.000,0,5,4
80,20,2,25,4,3,1,1,4,7,2,0.426,0,5,4
80,20,2,26,4,3,1,1,4,6,2,0.410,0,5,4
80,20,2,27,4,3,2,2,5,6,2,100.000,0,5,4
80,20,2,28,4,3,2,2,6,7,2,100.000,0,5,4
81,23,2,1,1,1,2,2,5,6,2,1.572,6,7,13
81,23,2,2,1,1,2,2,7,1,1,0.826,6,7,13
81,23,2,3,1,1,2,2,5,4,2,1.246,6,7,13
81,23,2,4,1,1,1,1,6,4,2,0.934,6,7,13
81,23,2,5,1,1,1,1,6,3,1,100.000,6,7,13
81,23,2,6,1,1,2,2,3,5,2,100.000,6,7,13
81,23,2,7,1,1,1,1,2,4,2,0.946,6,7,13
81,23,2,8,2,2,1,1,5,4,2,2.524,6,7,13
81,23,2,9,2,2,1,1,1,2,2,2.138,6,7,13
81,23,2,10,2,2,2,2,5,7,2,100.000,6,7,13
81,23,2,11,2,2,1,1,3,4,2,1.342,6,7,13
81,23,2,12,2,2,1,1,2,4,2,1.268,6,7,13
81,23,2,13,2,2,2,2,5,1,1,1.590,6,7,13
81,23,2,14,2,2,1,1,4,1,1,100.000,6,7,13
81,23,2,15,3,4,2,2,6,5,1,2.300,6,7,13
81,23,2,16,3,4,2,2,3,7,2,100.000,6,7,13
81,23,2,17,3,4,1,1,2,1,1,100.000,6,7,13
81,23,2,18,3,4,2,2,7,1,1,0.580,6,7,13
81,23,2,19,3,4,1,1,4,3,1,100.000,6,7,13
81,23,2,20,3,4,2,2,2,4,2,0.536,6,7,13
81,23,2,21,3,4,2,2,2,3,2,100.000,6,7,13
81,23,2,22,4,3,1,1,2,6,2,0.326,6,7,13
81,23,2,23,4,3,2,2,5,3,1,0.736,6,7,13
81,23,2,24,4,3,1,1,1,6,2,0.350,6,7,13
81,23,2,25,4,3,1,1,3,6,2,0.514,6,7,13
81,23,2,26,4,3,1,1,6,4,1,100.000,6,7,13
81,23,2,27,4,3,2,2,4,3,1,0.596,6,7,13
81,23,2,28,4,3,2,2,2,7,2,100.000,6,7,13
82,23,2,1,1,4,1,1,1,6,2,2.008,5,20,8
82,23,2,2,1,4,1,1,5,4,2,1.942,5,20,8
82,23,2,3,1,4,2,2,6,4,1,1.260,5,20,8
82,23,2,4,1,4,1,1,3,5,2,1.562,5,20,8
82,23,2,5,1,4,1,1,6,7,2,1.328,5,20,8
82,23,2,6,1,4,1,1,4,7,2,0.870,5,20,8
82,23,2,7,1,4,2,2,3,6,2,100.000,5,20,8
82,23,2,8,2,3,1,1,5,4,2,0.684,5,20,8
82,23,2,9,2,3,2,2,7,3,1,0.456,5,20,8
82,23,2,10,2,3,2,2,4,1,1,0.430,5,20,8
82,23,2,11,2,3,1,1,5,7,2,0.504,5,20,8
82,23,2,12,2,3,2,2,4,2,1,0.354,5,20,8
82,23,2,13,2,3,2,2,1,3,2,100.000,5,20,8
82,23,2,14,2,3,2,2,1,5,2,100.000,5,20,8
82,23,2,15,3,1,1,1,4,3,1,100.000,5,20,8
82,23,2,16,3,1,1,1,2,1,1,100.000,5,20,8
82,23,2,17,3,1,1,1,7,6,1,100.000,5,20,8
82,23,2,18,3,1,1,1,1,3,2,1.176,5,20,8
82,23,2,19,3,1,2,2,5,7,2,100.000,5,20,8
82,23,2,20,3,1,1,1,5,2,1,1.260,5,20,8
82,23,2,21,3,1,2,2,6,1,1,0.962,5,20,8
82,23,2,22,4,2,2,2,6,2,1,1.620,5,20,8
82,23,2,23,4,2,1,1,6,7,2,1.134,5,20,8
82,23,2,24,4,2,2,2,6,3,1,1.420,5,20,8
82,23,2,25,4,2,2,2,1,7,2,100.000,5,20,8
82,23,2,26,4,2,2,2,5,3,1,1.100,5,20,8
82,23,2,27,4,2,1,1,3,2,1,100.000,5,20,8
82,23,2,28,4,2,2,2,7,4,1,0.924,5,20,8
83,22,2,1,1,1,1,1,3,2,2,1.376,5,0,8
83,22,2,2,1,1,1,1,4,7,2,1.024,5,0,8
83,22,2,3,1,1,1,1,5,1,1,100.000,5,0,8
83,22,2,4,1,1,1,1,7,2,1,100.000,5,0,8
83,22,2,5,1,1,1,1,7,3,1,100.000,5,0,8
83,22,2,6,1,1,1,1,1,4,2,1.146,5,0,8
83,22,2,7,1,1,1,1,6,2,1,100.000,5,0,8
83,22,2,8,2,2,1,1,7,3,1,100.000,5,0,8
83,22,2,9,2,2,1,1,5,6,2,2.330,5,0,8
83,22,2,10,2,2,2,2,1,6,2,100.000,5,0,8
83,22,2,11,2,2,2,2,2,5,2,100.000,5,0,8
83,22,2,12,2,2,2,2,6,4,2,100.000,5,0,8
83,22,2,13,2,2,1,1,3,1,1,100.000,5,0,8
83,22,2,14,2,2,1,1,2,7,2,1.178,5,0,8
83,22,2,15,3,3,2,2,6,5,1,0.986,5,0,8
83,22,2,16,3,3,2,2,5,2,1,0.882,5,0,8
83,22,2,17,3,3,2,2,1,7,2,100.000,5,0,8
83,22,2,18,3,3,2,2,7,6,1,0.302,5,0,8
83,22,2,19,3,3,1,1,3,2,1,100.000,5,0,8
83,22,2,20,3,3,2,2,1,2,1,1.166,5,0,8
83,22,2,21,3,3,1,1,7,4,1,100.000,5,0,8
83,22,2,22,4,4,2,2,3,1,1,2.556,5,0,8
83,22,2,23,4,4,1,1,7,2,1,100.000,5,0,8
83,22,2,24,4,4,1,1,5,2,1,100.000,5,0,8
83,22,2,25,4,4,1,1,1,5,2,0.714,5,0,8
83,22,2,26,4,4,2,2,7,5,1,0.982,5,0,8
83,22,2,27,4,4,2,2,2,6,2,100.000,5,0,8
83,22,2,28,4,4,1,2,1,4,2,-0.502,5,0,8
84,25,2,1,1,1,1,1,4,2,1,1.324,8,15,13
84,25,2,2,1,1,1,1,7,1,1,100.000,8,15,13
84,25,2,3,1,1,1,1,5,6,2,0.636,8,15,13
84,25,2,4,1,1,2,2,1,5,2,100.000,8,15,13
84,25,2,5,1,1,2,2,1,2,2,100.000,8,15,13
84,25,2,6,1,1,2,2,4,6,2,100.000,8,15,13
84,25,2,7,1,1,2,2,5,3,1,0.642,8,15,13
84,25,2,8,2,2,2,2,6,3,1,0.762,8,15,13
84,25,2,9,2,2,1,1,7,1,1,100.000,8,15,13
84,25,2,10,2,2,2,2,1,5,2,100.000,8,15,13
84,25,2,11,2,2,2,2,6,1,1,0.794,8,15,13
84,25,2,12,2,2,1,1,5,2,1,100.000,8,15,13
84,25,2,13,2,2,1,1,7,5,1,100.000,8,15,13
84,25,2,14,2,2,1,1,2,3,1,100.000,8,15,13
84,25,2,15,3,3,2,2,6,2,1,0.728,8,15,13
84,25,2,16,3,3,2,2,3,2,2,1.182,8,15,13
84,25,2,17,3,3,1,1,6,3,1,100.000,8,15,13
84,25,2,18,3,3,2,2,1,5,2,1.196,8,15,13
84,25,2,19,3,3,1,1,5,6,1,0.756,8,15,13
84,25,2,20,3,3,1,1,1,6,2,0.372,8,15,13
84,25,2,21,3,3,2,2,4,2,2,0.948,8,15,13
84,25,2,22,4,4,2,2,2,3,2,100.000,8,15,13
84,25,2,23,4,4,1,1,1,3,2,1.684,8,15,13
84,25,2,24,4,4,1,1,5,7,2,0.824,8,15,13
84,25,2,25,4,4,1,1,6,3,1,100.000,8,15,13
84,25,2,26,4,4,2,2,6,4,1,1.294,8,15,13
84,25,2,27,4,4,2,2,4,1,1,0.702,8,15,13
84,25,2,28,4,4,1,1,6,1,1,100.000,8,15,13
85,19,2,1,1,2,2,2,3,1,1,1.858,1,0,8
85,19,2,2,1,2,1,1,7,4,1,100.000,1,0,8
85,19,2,3,1,2,2,2,5,4,1,2.180,1,0,8
85,19,2,4,1,2,1,1,7,6,1,100.000,1,0,8
85,19,2,5,1,2,2,2,2,1,1,3.096,1,0,8
85,19,2,6,1,2,1,1,5,3,1,100.000,1,0,8
85,19,2,7,1,2,2,2,4,1,1,2.252,1,0,8
85,19,2,8,2,1,1,1,5,2,1,100.000,1,0,8
85,19,2,9,2,1,1,1,5,4,1,100.000,1,0,8
85,19,2,10,2,1,2,2,3,4,1,1.160,1,0,8
85,19,2,11,2,1,2,2,6,3,1,0.846,1,0,8
85,19,2,12,2,1,2,2,7,5,1,1.016,1,0,8
85,19,2,13,2,1,1,1,3,7,2,0.842,1,0,8
85,19,2,14,2,1,2,2,1,4,2,100.000,1,0,8
85,19,2,15,3,4,1,1,6,2,1,100.000,1,0,8
85,19,2,16,3,4,2,2,5,4,2,100.000,1,0,8
85,19,2,17,3,4,1,1,5,1,1,100.000,1,0,8
85,19,2,18,3,4,2,2,7,2,1,1.002,1,0,8
85,19,2,19,3,4,1,1,5,3,1,100.000,1,0,8
85,19,2,20,3,4,2,1,7,4,1,-0.114,1,0,8
85,19,2,21,3,4,1,1,7,3,1,-7.844,1,0,8
85,19,2,22,4,3,2,2,4,1,1,0.336,1,0,8
85,19,2,23,4,3,1,1,1,2,2,0.466,1,0,8
85,19,2,24,4,3,2,2,3,1,1,0.262,1,0,8
85,19,2,25,4,3,1,1,5,2,1,100.000,1,0,8
85,19,2,26,4,3,2,2,5,7,2,-4.640,1,0,8
85,19,2,27,4,3,1,1,7,2,1,100.000,1,0,8
85,19,2,28,4,3,1,1,4,6,2,0.658,1,0,8
87,20,1,1,1,2,2,2,3,6,2,100.000,3,1,12
87,20,1,2,1,2,2,2,1,4,2,100.000,3,1,12
87,20,1,3,1,2,2,2,4,2,1,1.600,3,1,12
87,20,1,4,1,2,2,2,1,3,2,100.000,3,1,12
87,20,1,5,1,2,2,2,5,1,1,1.032,3,1,12
87,20,1,6,1,2,1,1,2,5,2,1.486,3,1,12
87,20,1,7,1,2,2,2,2,6,2,100.000,3,1,12
87,20,1,8,2,1,1,1,1,7,2,0.876,3,1,12
87,20,1,9,2,1,1,1,2,4,2,0.880,3,1,12
87,20,1,10,2,1,2,2,4,7,2,100.000,3,1,12
87,20,1,11,2,1,2,2,4,3,1,0.804,3,1,12
87,20,1,12,2,1,1,1,2,5,2,0.966,3,1,12
87,20,1,13,2,1,2,2,3,5,2,100.000,3,1,12
87,20,1,14,2,1,1,1,2,3,2,1.324,3,1,12
87,20,1,15,3,3,1,1,7,3,1,100.000,3,1,12
87,20,1,16,3,3,2,2,7,5,1,0.088,3,1,12
87,20,1,17,3,3,1,1,2,5,2,0.552,3,1,12
87,20,1,18,3,3,1,1,1,7,2,0.526,3,1,12
87,20,1,19,3,3,1,1,6,1,1,0.946,3,1,12
87,20,1,20,3,3,2,2,1,3,2,100.000,3,1,12
87,20,1,21,3,3,1,1,6,4,1,100.000,3,1,12
87,20,1,22,4,4,1,2,1,6,2,-0.204,3,1,12
87,20,1,23,4,4,1,1,3,7,2,0.232,3,1,12
87,20,1,24,4,4,1,1,1,5,2,0.488,3,1,12
87,20,1,25,4,4,1,1,2,6,2,0.266,3,1,12
87,20,1,26,4,4,1,1,7,1,1,100.000,3,1,12
87,20,1,27,4,4,2,2,1,4,2,100.000,3,1,12
87,20,1,28,4,4,2,2,2,7,2,100.000,3,1,12
88,21,1,1,1,1,2,2,6,7,2,100.000,4,0,10
88,21,1,2,1,1,2,2,6,4,1,1.470,4,0,10
88,21,1,3,1,1,1,1,1,6,2,1.146,4,0,10
88,21,1,4,1,1,1,1,4,5,2,1.194,4,0,10
88,21,1,5,1,1,2,2,7,2,1,0.882,4,0,10
88,21,1,6,1,1,2,2,2,1,1,1.102,4,0,10
88,21,1,7,1,1,2,2,6,2,1,0.880,4,0,10
88,21,1,8,2,2,2,2,7,3,1,0.844,4,0,10
88,21,1,9,2,2,1,1,5,7,2,0.986,4,0,10
88,21,1,10,2,2,1,1,3,5,2,1.036,4,0,10
88,21,1,11,2,2,2,2,1,2,2,100.000,4,0,10
88,21,1,12,2,2,1,1,1,7,2,0.964,4,0,10
88,21,1,13,2,2,1,1,4,7,2,0.646,4,0,10
88,21,1,14,2,2,2,2,5,6,2,100.000,4,0,10
88,21,1,15,3,4,1,1,3,6,2,1.942,4,0,10
88,21,1,16,3,4,1,1,3,5,2,2.668,4,0,10
88,21,1,17,3,4,1,1,3,1,1,100.000,4,0,10
88,21,1,18,3,4,2,2,4,7,2,100.000,4,0,10
88,21,1,19,3,4,2,2,2,4,2,100.000,4,0,10
88,21,1,20,3,4,2,2,3,2,1,0.558,4,0,10
88,21,1,21,3,4,1,1,7,5,1,100.000,4,0,10
88,21,1,22,4,3,2,2,3,5,2,100.000,4,0,10
88,21,1,23,4,3,2,2,2,6,2,100.000,4,0,10
88,21,1,24,4,3,1,1,2,1,1,100.000,4,0,10
88,21,1,25,4,3,1,1,3,6,2,0.348,4,0,10
88,21,1,26,4,3,2,2,2,3,2,100.000,4,0,10
88,21,1,27,4,3,2,2,1,4,2,100.000,4,0,10
88,21,1,28,4,3,2,2,4,5,2,1.026,4,0,10
89,21,1,1,1,1,1,1,7,3,1,1.206,4,0,12
89,21,1,2,1,1,2,2,5,1,2,1.108,4,0,12
89,21,1,3,1,1,2,2,3,6,2,100.000,4,0,12
89,21,1,4,1,1,1,1,3,1,1,100.000,4,0,12
89,21,1,5,1,1,2,2,4,1,2,100.000,4,0,12
89,21,1,6,1,1,1,1,6,5,1,100.000,4,0,12
89,21,1,7,1,1,2,2,5,7,2,1.162,4,0,12
89,21,1,8,2,2,2,2,2,7,2,100.000,4,0,12
89,21,1,9,2,2,1,1,6,7,2,0.958,4,0,12
89,21,1,10,2,2,1,1,3,2,1,100.000,4,0,12
89,21,1,11,2,2,2,2,4,5,2,100.000,4,0,12
89,21,1,12,2,2,2,2,1,6,2,100.000,4,0,12
89,21,1,13,2,2,2,2,3,4,2,100.000,4,0,12
89,21,1,14,2,2,2,2,4,6,2,100.000,4,0,12
89,21,1,15,3,3,1,1,2,7,2,0.684,4,0,12
89,21,1,16,3,3,1,1,7,6,1,100.000,4,0,12
89,21,1,17,3,3,2,2,4,3,2,100.000,4,0,12
89,21,1,18,3,3,2,2,5,1,2,100.000,4,0,12
89,21,1,19,3,3,1,1,6,5,1,100.000,4,0,12
89,21,1,20,3,3,2,2,2,4,2,100.000,4,0,12
89,21,1,21,3,3,2,2,7,4,1,0.314,4,0,12
89,21,1,22,4,4,2,2,7,6,1,0.500,4,0,12
89,21,1,23,4,4,2,2,4,5,2,100.000,4,0,12
89,21,1,24,4,4,2,2,4,6,2,100.000,4,0,12
89,21,1,25,4,4,1,1,4,3,2,0.768,4,0,12
89,21,1,26,4,4,1,2,2,5,2,-9.574,4,0,12
89,21,1,27,4,4,1,2,1,2,2,-11.284,4,0,12
89,21,1,28,4,4,1,2,5,6,2,-12.926,4,0,12
90,20,1,1,1,3,2,2,6,3,2,100.000,3,0,3
90,20,1,2,1,3,1,1,1,5,2,0.522,3,0,3
90,20,1,3,1,3,1,1,3,4,2,0.898,3,0,3
90,20,1,4,1,3,1,1,4,7,2,0.314,3,0,3
90,20,1,5,1,3,2,2,1,2,1,0.968,3,0,3
90,20,1,6,1,3,2,2,3,7,2,100.000,3,0,3
90,20,1,7,1,3,1,1,4,2,1,0.646,3,0,3
90,20,1,8,2,4,2,2,5,3,1,2.164,3,0,3
90,20,1,9,2,4,1,1,7,2,1,100.000,3,0,3
90,20,1,10,2,4,2,1,7,3,1,-0.180,3,0,3
90,20,1,11,2,4,2,2,5,2,1,0.680,3,0,3
90,20,1,12,2,4,1,1,7,4,1,100.000,3,0,3
90,20,1,13,2,4,1,1,6,7,2,0.534,3,0,3
90,20,1,14,2,4,2,2,5,7,2,100.000,3,0,3
90,20,1,15,3,2,1,1,6,4,1,100.000,3,0,3
90,20,1,16,3,2,1,1,2,1,1,100.000,3,0,3
90,20,1,17,3,2,1,1,4,1,1,1.716,3,0,3
90,20,1,18,3,2,1,1,4,3,1,100.000,3,0,3
90,20,1,19,3,2,1,1,6,3,1,100.000,3,0,3
90,20,1,20,3,2,1,1,6,5,1,100.000,3,0,3
90,20,1,21,3,2,1,1,6,1,1,100.000,3,0,3
90,20,1,22,4,1,1,1,7,5,1,100.000,3,0,3
90,20,1,23,4,1,2,2,4,2,1,1.318,3,0,3
90,20,1,24,4,1,2,2,5,2,1,1.188,3,0,3
90,20,1,25,4,1,2,2,5,4,1,1.036,3,0,3
90,20,1,26,4,1,1,1,7,4,1,100.000,3,0,3
90,20,1,27,4,1,1,1,2,7,2,0.810,3,0,3
90,20,1,28,4,1,1,1,7,6,1,100.000,3,0,3
91,24,2,1,1,1,2,2,1,3,1,1.458,6,6,9
91,24,2,2,1,1,1,1,6,3,1,100.000,6,6,9
91,24,2,3,1,1,1,1,1,2,1,1.504,6,6,9
91,24,2,4,1,1,1,1,1,4,2,1.164,6,6,9
91,24,2,5,1,1,1,1,3,4,2,1.304,6,6,9
91,24,2,6,1,1,2,2,6,1,1,0.902,6,6,9
91,24,2,7,1,1,2,2,3,7,1,1.328,6,6,9
91,24,2,8,2,2,1,1,5,4,1,100.000,6,6,9
91,24,2,9,2,2,2,2,7,1,1,2.448,6,6,9
91,24,2,10,2,2,1,1,3,1,1,100.000,6,6,9
91,24,2,11,2,2,2,2,7,5,1,1.112,6,6,9
91,24,2,12,2,2,2,2,7,6,1,0.772,6,6,9
91,24,2,13,2,2,2,2,7,4,1,0.680,6,6,9
91,24,2,14,2,2,1,1,3,7,2,0.702,6,6,9
91,24,2,15,3,3,1,1,4,1,1,100.000,6,6,9
91,24,2,16,3,3,1,1,3,2,1,100.000,6,6,9
91,24,2,17,3,3,2,2,7,2,1,0.754,6,6,9
91,24,2,18,3,3,1,1,5,3,1,100.000,6,6,9
91,24,2,19,3,3,2,2,7,1,1,0.332,6,6,9
91,24,2,20,3,3,2,2,6,7,2,100.000,6,6,9
91,24,2,21,3,3,2,2,5,2,1,0.334,6,6,9
91,24,2,22,4,4,1,1,5,4,2,2.510,6,6,9
91,24,2,23,4,4,2,2,3,4,2,-11.274,6,6,9
91,24,2,24,4,4,2,2,1,7,2,100.000,6,6,9
91,24,2,25,4,4,2,2,5,1,1,0.422,6,6,9
91,24,2,26,4,4,2,2,6,3,1,1.550,6,6,9
91,24,2,27,4,4,1,1,2,3,2,0.266,6,6,9
91,24,2,28,4,4,2,1,6,2,1,-0.482,6,6,9
93,19,1,1,1,4,2,2,3,1,1,2.622,2,0,12
93,19,1,2,1,4,1,1,4,5,1,100.000,2,0,12
93,19,1,3,1,4,2,2,1,2,2,100.000,2,0,12
93,19,1,4,1,4,2,2,3,5,2,100.000,2,0,12
93,19,1,5,1,4,2,2,7,1,1,1.830,2,0,12
93,19,1,6,1,4,2,2,2,5,2,100.000,2,0,12
93,19,1,7,1,4,2,2,3,7,2,100.000,2,0,12
93,19,1,8,2,3,2,2,1,7,2,100.000,2,0,12
93,19,1,9,2,3,1,1,2,4,2,0.702,2,0,12
93,19,1,10,2,3,1,1,3,5,2,0.742,2,0,12
93,19,1,11,2,3,1,1,1,3,2,0.862,2,0,12
93,19,1,12,2,3,2,2,7,3,1,0.510,2,0,12
93,19,1,13,2,3,2,2,6,1,1,0.674,2,0,12
93,19,1,14,2,3,1,1,2,3,2,1.016,2,0,12
93,19,1,15,3,1,2,2,7,3,1,0.806,2,0,12
93,19,1,16,3,1,2,2,2,3,2,1.148,2,0,12
93,19,1,17,3,1,1,1,5,7,2,1.184,2,0,12
93,19,1,18,3,1,1,1,6,2,1,100.000,2,0,12
93,19,1,19,3,1,1,1,5,1,1,100.000,2,0,12
93,19,1,20,3,1,1,1,2,1,1,100.000,2,0,12
93,19,1,21,3,1,1,1,6,4,1,100.000,2,0,12
93,19,1,22,4,2,1,1,3,4,2,3.064,2,0,12
93,19,1,23,4,2,1,1,2,7,2,0.952,2,0,12
93,19,1,24,4,2,2,2,2,5,2,100.000,2,0,12
93,19,1,25,4,2,1,1,3,6,2,1.192,2,0,12
93,19,1,26,4,2,2,2,6,7,2,100.000,2,0,12
93,19,1,27,4,2,2,2,4,7,2,100.000,2,0,12
93,19,1,28,4,2,1,1,1,2,2,2.374,2,0,12
94,23,1,8,2,3,1,1,2,6,2,0.672,6,0,10
94,23,1,9,2,3,2,2,3,6,2,100.000,6,0,10
94,23,1,10,2,3,1,1,7,5,1,100.000,6,0,10
94,23,1,11,2,3,1,1,5,1,1,100.000,6,0,10
94,23,1,12,2,3,2,2,6,4,1,0.812,6,0,10
94,23,1,13,2,3,1,1,4,3,1,100.000,6,0,10
94,23,1,14,2,3,1,1,4,5,1,100.000,6,0,10
